Id,Artist Name,Track Name,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,Class,duration_ms_standard_log,loudness_capped,key_10.0,key_11.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_Unknown,mode_0.0,time_signature_-1.0,time_signature_0.0,time_signature_1.0
519,Maximo Park,Books From Boxes,0.6521739130434783,0.2920353982300882,-0.3711048158640227,0.1991544789762339,-0.3126293995859214,0.0237347818593547,0.0,-0.075602457079855,0.2319034852546915,-0.5810484898404215,-0.0032703735378368072,1,-0.1932687432039063,0.1991544789762339,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
520,Fleetwood Mac,My Heart Beat Like a Hammer,-0.6956521739130435,-0.2300884955752214,-0.2039660056657222,-0.5805530164533821,-0.0579710144927537,1.323523406011233,-0.06832405549253992,0.1512049141597101,0.9343163538873992,-0.07170072945122288,0.035500646348283274,2,-0.13666668467202012,-0.5805530164533821,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
521,Trade Wind,No King but Me,-0.8260869565217391,-0.4115044247787611,0.3711048158640227,-0.1703610603290677,-0.3126293995859214,-0.2155199512424787,0.8110985079835966,-0.223657268861238,-0.2024128686327076,0.5158897112416074,0.23710367234886812,10,0.12718602945920768,-0.1703610603290677,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
522,Don Williams,Good Ole Boys Like Me - Single Version,0.1739130434782608,0.7522123893805306,-1.3059490084985836,-3.2222349177330893,-0.318840579710145,1.0662391253225365,-0.052159497426053504,0.0567018428098913,0.0147453083109919,-0.28274975260285506,-25.13835408902696,4,,-3.2222349177330893,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
523,St. Vincent,Los Ageless,0.6086956521739131,-0.0796460176991151,0.0481586402266289,0.2249771480804387,0.3002070393374741,-0.0305119939457116,-0.06688596108542011,-0.3484013230429989,-0.4008042895442358,-0.48908193437901837,0.7054563694274123,10,0.6033989877501956,0.2249771480804387,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
524,Ben Miller Band,Big Boy,-1.0869565217391304,-0.2212389380530975,0.0311614730878187,-0.3472349177330894,0.0310559006211178,0.4638160762192971,0.22999738242736234,0.415813513939203,0.0388739946380697,0.7953921911387377,-0.31188996394248636,2,-0.7428596253599735,-0.3472349177330894,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
525,AC/DC,You Shook Me All Night Long,1.565217391304348,-0.0575221238938053,0.1926345609065157,0.343807129798903,0.2132505175983436,-0.2125126822767067,-0.059453799842945604,1.6443534414868484,0.7359249329758712,0.17305356222260418,0.013939233453290432,10,-0.1678773678935624,0.343807129798903,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
526,Simple Minds,Changeling,-0.3043478260869565,-0.1061946902654868,0.3371104815864023,-1.0332495429616086,0.1283643892339544,-0.0336737160147569,0.39228688596108546,1.247440541817609,0.2935656836461125,-0.13202415307216897,0.4561598796004654,6,0.36900053914082737,-1.0332495429616086,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
527,Gucci Mane,Lemonade,0.1739130434782608,0.8672566371681413,-0.1161473087818694,-0.1701325411334551,0.7908902691511387,1.1781681991873754,-0.06834604310269611,1.1214364466845173,0.7117962466487935,0.5213887423929079,0.3872592216941995,5,0.2971032138549611,-0.1701325411334551,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
528,Vistas,Stuck in Your Head,0.1739130434782608,0.1194690265486721,0.7337110481586403,0.7830210237659962,2.0062111801242235,-0.2120913589629067,-0.06838059506151291,0.0693022523232005,-0.1273458445040214,-0.07343102804624399,-0.6193613868108625,9,-1.621091265720384,0.7830210237659962,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
529,Sorry Ghost,Like a Thief,-0.391304347826087,-0.597345132743363,0.8186968838526913,0.8949954296160877,1.881987577639752,-0.2115858541493105,0.0,0.2583083950228383,0.7010723860589811,1.0414501324389507,-0.3097165404190902,10,-0.7381820937997536,0.8949954296160877,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
530,Kygo,Gone Are The Days (feat. James Gillespie),1.5217391304347827,-0.0752212389380531,-0.696883852691218,-0.5449040219378427,-0.15527950310559,0.6352511124486561,-0.06838740075037081,-0.1575051189163648,-0.5348525469168899,-0.007087113423443299,-0.1434068285651724,9,-0.41800596959177067,-0.5449040219378427,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
531,Bad Moves,The Bones of J.R. Jones,0.1304347826086956,0.0088495575221239,0.3852691218130312,-0.0044561243144424,-0.204968944099379,-0.021835510887601,10.209929325538784,-0.1134036856197826,-0.24798927613941,1.3530223931451735,-25.175162040228198,0,,-0.0044561243144424,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
532,Ólafur Arnalds,Spiral - Sunrise Session,0.1739130434782608,-1.5000000000000002,-1.6971671388101983,-2.472691956124314,-0.1677018633540373,1.7066060200054562,15.078614431550475,-0.1449047094030556,-1.1337801608579088,-1.0745391302286722,0.42689345265565576,1,0.3388859346162164,-2.472691956124314,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
533,Primus,Jerry Was A Race Car Driver,0.8260869565217391,-0.1637168141592921,0.5325779036827197,-1.225662705667276,0.3933747412008282,-0.1928340783355628,6.772183928104006,1.3608442274373915,0.6528150134048256,0.06150855964493319,-0.21485053766829587,10,-0.547180980276762,-1.225662705667276,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
534,Westlife,Us Against the World,-0.3617391304347826,-0.1415929203539824,0.0113314447592068,0.5583866544789762,-0.329192546583851,0.2456835804309176,0.0,-0.3805323673019373,-0.3847184986595172,-0.003365786308123399,-25.23727604679464,9,,0.5583866544789762,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
535,Rammstein,AMERIKA,0.9565217391304348,0.2787610619469023,0.5269121813031163,0.6210009140767824,1.0186335403726707,-0.2133274194033959,-0.06817380682313931,1.6569538510001576,0.1005361930294907,0.11763660174096467,0.19404222674725555,8,0.07463657350216502,0.6210009140767824,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
536,MILLY,Star Spangled Banner,-0.9565217391304348,0.3318584070796457,-0.0878186968838524,0.0300502742230348,-0.4182194616977226,-0.1936989493355485,0.4952447430416195,-0.1008032761064734,0.1514745308310993,-0.19154168419680376,0.17517806952184378,10,0.0510162218348767,0.0300502742230348,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
537,The Steel Woods,All of Your Stones,0.3478260869565217,0.0398230088495575,-0.7082152974504248,-0.0357632541133454,-0.2795031055900622,-0.152399277400198,-0.06837710496466272,0.8064262088517877,-0.1058981233243967,0.4239468585006843,0.7818201260775612,1,0.6683693894694874,-0.0357632541133454,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
538,Band Of Skulls,Love Is All You Love,-0.391304347826087,-0.1504424778761063,-0.0056657223796034,0.17287477148080438,-0.3995859213250519,-0.2202791158215356,-0.06659104790157921,-0.3862025515829265,0.9423592493297586,-0.9496731987413858,-0.07057843954025836,10,-0.29697353515299113,0.17287477148080438,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
539,Tedeschi Trucks Band,Alabama - Live,-0.217391304347826,-0.5353982300884957,0.13314447592068,0.4802330895795246,-0.2132505175983438,0.6580281823190669,-0.05193264113079131,0.1323042998897463,-0.116621983914209,-0.9210403124018561,-0.02588861155248026,2,-0.22731516415272404,0.4802330895795246,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
540,Tai Verdes,DRUGS,1.0,1.4292035398230083,-0.7082152974504248,-0.1598491773308957,0.4616977225672878,0.0657817425429622,0.0,3.1627027878406047,0.7117962466487935,-0.31306553209644633,-0.6394863119843651,9,-1.70166227480614,-0.1598491773308957,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
541,Kishore Kumar,Is Mod Se Jate Hain,-1.3478260869565215,-0.8628318584070798,-0.9065155807365438,-0.8678016453382084,-0.1200828157349896,1.6937848365039698,-0.06564872175202861,0.1827059379429831,0.0603217158176944,-0.7194012692806818,-24.834383808601753,3,,-0.8678016453382084,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
542,Pale Waves,Fall to Pieces,0.2608695652173913,0.7389380530973447,0.0028328611898017,0.8550045703839122,-0.3167701863354037,0.197526953621856,0.0,-0.4435344148684832,0.6501340482573725,-0.475571383705565,-0.5185938458996047,9,-1.2727331326927698,0.8550045703839122,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
543,Riot In Belgium,La musique - Jbag's Boomboxed Re-Edit,-0.7391304347826086,0.1238938053097341,0.6515580736543912,0.20806672760511888,-0.0269151138716356,-0.2197918538063134,12.56574469941541,0.8820286659316429,0.1219839142091153,0.19116244066912774,0.4430172583395788,6,0.3555526092951688,0.20806672760511888,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
544,Little Dragon,The Other Lover (Little Dragon & Moses Sumney),0.6086956521739131,0.3893805309734511,-0.7025495750708214,-0.6047760511882998,1.7784679089026918,1.3559041541046313,0.9454672367158189,-0.1858560403213104,-0.0147453083109919,0.9967468016141552,0.37634358396424894,6,0.28538609147998184,-0.6047760511882998,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
545,Ali Gatie,Do You Believe,1.2173913043478262,0.5309734513274336,0.0226628895184136,0.4272166361974405,-0.3540372670807454,0.2765496480699556,0.0,0.5670184280989132,-0.2399463806970508,0.5900081181817642,-0.6877666256428346,9,-1.9149229352025419,0.4272166361974405,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
546,Architects,Little Wonder,0.782608695652174,-0.0530973451327434,0.7592067988668556,0.7430301645338208,1.136645962732919,-0.2199326723193754,-0.06760492103655871,-0.1260040951330918,-0.0093833780160857,0.23683758303359245,0.20502683989104054,10,0.08821940361795227,0.7430301645338208,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
547,The Virginmarys,Motherless Land,-0.6086956521739131,0.1106194690265482,0.8215297450424931,0.8488345521023766,0.5051759834368529,-0.1750377482659899,-0.06821568798534151,1.8207591746731768,0.0201072386058981,0.32958632827082734,-0.06730735585243346,10,-0.29176241595249824,0.8488345521023766,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
548,Megadeth,Train Of Consequences - Remastered 2004,0.2608695652173913,0.0442477876106195,0.6997167138810199,0.7064670932358317,2.296066252587992,-0.2202593983812729,-0.04763982200506061,-0.5122066467160183,0.2345844504021446,-0.12574293214503707,0.025799817899473058,8,-0.1506276660610427,0.7064670932358317,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
549,Shlomo Artzi,תרקוד,-0.6086956521739131,-1.1194690265486726,-0.4872521246458922,-0.349063071297989,-0.1884057971014493,0.7091194279472091,-0.06772009423261491,1.5183493463537563,-0.6045576407506701,1.7277149984889515,0.8079271692622376,10,0.6899441848784882,-0.349063071297989,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
550,Wild Wax Combo,Lip Lickin' Lou,-0.4782608695652174,-0.1946902654867258,0.6430594900849861,1.082609689213894,0.46583850931677,1.1122479656659892,-0.06653869644882641,0.6111198613954953,1.148793565683646,1.5672238781206114,-1.2021848410789846,10,,1.082609689213894,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
551,Bruce Springsteen,The River,1.0,0.1858407079646014,-0.4617563739376769,-0.9676645338208407,-0.3457556935817806,0.2432952004084058,-0.06792600994677601,1.108836037171208,0.2935656836461125,-0.060726369869101585,0.8698539434429915,10,0.7398991715008957,-0.9676645338208407,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
552,John Kongos,He's Gonna Step On You Again,-0.1304347826086956,0.707964601769911,0.0821529745042493,-1.005370201096892,-0.3519668737060042,-0.1811425644348167,5.917110199808047,0.7308237517719325,0.6876675603217157,-0.3074716900632272,0.5883368626383142,10,0.49787255592793606,-1.005370201096892,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
553,BIGBABYGUCCI,Pressure + Layers - Extended,-0.0434782608695652,0.0221238938053097,0.2521246458923515,0.4605804387568555,0.608695652173913,-0.1422436196427376,0.0,1.6569538510001576,-0.2131367292225199,0.5200613900460427,-0.4327379779228229,5,-1.02931647804865,0.4605804387568555,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
554,Julien Baker,Heatwave,0.3478260869565217,0.216814159292035,-0.4759206798866853,0.13196983546617908,-0.4430641821946171,0.8876375914361309,-0.023383648896256805,0.1764057331863285,0.3847184986595174,-0.2866132960410531,-0.5732497383595508,6,-1.451483408799514,0.13196983546617908,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
555,Sylvan Esso,Ferris Wheel,0.5652173913043478,1.287610619469026,0.1161473087818698,0.51268281535649,0.2049689440993788,-0.050596426969491,-0.009074251810487701,-0.0504016380532367,-0.0951742627345843,-0.42840296995087607,-0.38105983592509723,6,-0.8999956790427585,0.51268281535649,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
556,The Dandy Warhols,Ride,-0.4782608695652174,-1.7123893805309731,0.084985835694051,-0.053359232175502695,-0.1573498964803313,-0.2194229426795194,2.322310444114825,-0.1323042998897464,0.0469168900804289,1.4794290014636429,0.42502557317953243,10,0.33694300557302015,-0.053359232175502695,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
557,DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",1.6956521739130437,0.9380530973451324,0.0623229461756374,0.9386425959780619,0.4554865424430641,-0.21507006198248,0.0,3.2635060639470783,-0.3123324396782841,0.09424201662745837,-0.5545514079362602,9,-1.3878772625813098,0.9386425959780619,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
558,Blossoms,Lost - In Isolation,0.217391304347826,1.203539823008849,0.4560906515580737,0.623971663619744,-0.0289855072463769,-0.0839446793167135,-0.04938487043015441,-0.2589384154985036,0.9718498659517424,0.09599601794295927,0.24085869361548592,6,0.1316813767141453,0.623971663619744,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
559,Asia,Sole Survivor,0.0,-0.5353982300884957,0.7053824362606232,-0.049931444241316195,0.6873706004140786,0.0009115785868649,-0.06827816071895991,-0.6407308237517719,-0.4356568364611259,0.10030991307027257,0.7590008820674959,10,0.6492511230164321,-0.049931444241316195,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
560,Yuval Dayan,אתה בכולם,-0.0434782608695652,-0.3274336283185843,-0.8526912181303115,-0.3024451553930529,-0.0496894409937889,1.5502635630917156,-0.06800628217433032,-0.1908962041266341,-0.4812332439678283,0.3087279342486535,-0.3360084973728594,9,-0.7957812144472363,-0.3024451553930529,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
561,A. K. Paul,Be Honest,-0.2608695652173913,1.154867256637168,-1.4220963172804533,-1.355461608775137,3.31055900621118,0.4125339608059246,-0.06836488962568711,-0.2866593164277838,-0.3847184986595172,0.09350723229258619,0.29903399305261547,6,0.19963997965504593,-1.355461608775137,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
562,yaeow,I Need U (Remix),0.3043478260869565,-0.8672566371681417,-0.951841359773371,-1.0750685557586834,-0.1594202898550726,0.9902923237130552,-0.06348486170491231,-0.293589541660104,-1.0120643431635388,1.182007264883827,-0.7913699427910459,5,-2.5129531445232005,-1.0750685557586834,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
563,Richie Kotzen,Make It Easy,-0.3043478260869565,-0.176991150442478,0.5920679886685555,0.5247943327239488,0.1863354037267079,-0.2204816500899702,0.09213855684495241,0.491415971019058,0.0361930294906166,0.09168212281564599,-0.048238250618478806,2,-0.2617428280097521,0.5247943327239488,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
564,Stonefield,In The Eve,-0.5652173913043478,-1.7123893805309731,-0.0141643059490085,0.2997029250457038,-0.1532091097308489,-0.1033339894773609,0.00017450484250930003,0.5355174043156402,-0.3739946380697049,1.7467506533062331,0.29127898012279196,10,0.19075867431151616,0.2997029250457038,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
565,Queensrÿche,I Don't Believe In Love - Remastered 2003,0.4347826086956521,0.0752212389380531,0.8243626062322947,0.9962294332723949,0.5672877846790889,-0.1174208436721071,-0.06820696274321611,1.864860607969759,-0.5750670241286862,-0.048732793306351586,0.55061243077124,8,0.46221886159388875,0.9962294332723949,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
566,John Mayer,Slow Dancing in a Burning Room - Acoustic,0.4782608695652174,0.2920353982300882,-1.093484419263456,-0.737774223034735,-0.2732919254658386,1.489515245407797,-0.06290899572463131,-0.1134036856197826,-0.2747989276139409,0.35075285765923786,-25.286655752651264,0,,-0.737774223034735,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
567,namesbliss,Levels,-0.5652173913043478,1.2168141592920347,-0.1161473087818694,-0.041933272394881094,2.151138716356108,-0.1403263906080956,0.0,0.7245235470152779,0.4463806970509383,0.5189947676244538,-0.8604148316596978,5,-3.109054236635033,-0.041933272394881094,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
568,Godsmack,Awake,0.9565217391304348,-0.6637168141592921,0.161473087818697,0.6612202925045703,0.1511387163561075,-0.2205371453308625,0.04763982200506061,1.1970389037643725,-0.0147453083109919,-0.18886327678259274,0.8919706141198236,8,0.7573401736799739,0.6612202925045703,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
569,Mother Mother,Forgotten Souls,0.7391304347826086,-0.0752212389380531,-0.2209631728045324,-0.3531764168190125,-0.0331262939958593,0.6164773690613673,-0.06838024605182791,-0.1197038903764372,-0.054959785522788,-0.5129505739021198,-0.41033071077625727,10,-0.9718544635411027,-0.3531764168190125,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
570,Clay and Friends,Bouge ton thang,-0.0869565217391304,1.292035398230088,-0.1501416430594899,-0.15116544789762332,5.422360248447206,0.0094919631092022,0.0,0.7686249803118601,0.0308310991957104,-0.11896395408783057,-0.16600915809372255,6,-0.4576691505074885,-0.15116544789762332,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
571,Highly Suspect,Little One,0.1304347826086956,-0.3141592920353984,-0.951841359773371,-0.10866087751371109,-0.3643892339544515,-0.1853125371720594,-0.06827030800104701,-0.1260040951330918,-0.9932975871313672,0.47000124439282537,0.3449995947856029,1,0.2512168466762182,-0.10866087751371109,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
572,Pixey,The Mersey Line,-0.1739130434782608,0.1017699115044243,0.2606232294617566,0.11163162705667261,-0.1118012422360249,-0.2018585323545143,-0.06838094407119791,-0.0315010237832729,0.4705093833780161,0.13892164473177418,-1.05295425546708,6,,0.11163162705667261,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
573,JJ Wilde,The Rush,0.217391304347826,0.893805309734513,0.4050991501416431,0.9372714808043875,0.0372670807453415,-0.2189442750633124,-0.06811273012826101,-0.3181603402110569,0.2077747989276141,0.23503617627713214,-0.25178739686510715,10,-0.6186543883913216,0.9372714808043875,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
574,Yehudit Ravitz,דרך המשי,-0.9565217391304348,0.893805309734513,-1.2322946175637393,-1.8193555758683728,-0.380952380952381,0.9957855215559532,0.0,-0.5248070562293276,-0.6313672922252009,-0.27997653430672503,0.5635314277127589,10,0.47452545448813543,-1.8193555758683728,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
575,Britney Spears,Overprotected - The Darkchild Remix - Remastered,-0.217391304347826,-0.4955752212389381,0.3286118980169971,0.5202239488117001,6.892339544513457,-0.2003757555214419,-0.06837239333391501,1.430146479760592,1.1541554959785525,1.7005042753782065,-25.567113157266295,9,,0.5202239488117001,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
576,George Michael,"Freedom! '90 - Live from MTV Unplugged, 1996",0.1739130434782608,0.6150442477876106,0.3824362606232295,-0.8314670932358316,0.0559006211180123,-0.1343092941950932,0.0,4.788155615057489,0.5241286863270779,-0.6167684896033944,-24.41804709261716,9,,-0.8314670932358316,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
577,Reymour,De ma Tour,-0.3043478260869565,0.3849557522123891,0.2492917847025498,-0.0928930530164533,-0.3002070393374743,0.5076627834355967,5.201640345519589,2.790990707197984,0.8780160857908847,0.7088772613876761,-0.1396967418224336,6,-0.4115955588041652,-0.0928930530164533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
578,Trash Boat,Silence Is Golden,0.4782608695652174,-0.3628318584070796,0.5920679886685555,0.6034049360146252,0.5900621118012422,-0.195541172500059,-0.06835668789808912,1.493148527327138,-0.0576407506702411,-0.4756424918670042,-0.04809928424712281,1,-0.26152627461822253,0.6034049360146252,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
579,Quicksilver Daydream,Hang On,-0.6521739130434783,-0.5044247787610621,-0.6515580736543909,-0.4404707495429617,-0.4161490683229815,1.0339408777601025,0.3887967891108979,-0.138604504646401,-0.668900804289544,-1.0694193426050478,-0.35835456939757665,6,-0.846558139422525,-0.4404707495429617,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
580,U2,Sunday Bloody Sunday - Remastered 2008,1.2173913043478262,-0.0088495575221239,0.6940509915014165,-0.1100319926873857,0.1490683229813664,0.7313093276731225,-0.058563825146147705,-0.577728776185226,0.6823056300268096,-0.4476495789804274,0.6893308375995287,10,0.5893077229968008,-0.1100319926873857,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
581,Salt-N-Pepa,Shoop,1.0434782608695652,1.5754424778761025,-0.0679886685552405,-0.049931444241316195,3.3933747412008284,0.026058584439251,0.0,-0.4567648448574579,0.8431635388739946,-0.548528357342214,0.4118041311695782,5,0.3231170893269555,-0.049931444241316195,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
582,HELLYEAH,Moth,0.4347826086956521,-1.345132743362832,0.6345609065155811,0.80404478976234,0.1200828157349896,-0.2193300184862143,0.0,0.5733186328555677,-0.0790884718498658,1.2322096268599227,0.7865157379664061,8,0.672273049048418,0.80404478976234,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
583,chloe moriondo,Bugbear,0.6521739130434783,0.393805309734513,-0.5240793201133143,-0.7087522851919561,0.7556935817805381,0.2670883660689277,0.0,-0.0378012285399275,0.4249329758713137,-0.47597432995372047,-0.4393391279686622,6,-1.046678102969861,-0.7087522851919561,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
584,Weaves,Candy,-1.3478260869565215,-0.8008849557522125,0.3002832861189805,0.4566956124314443,1.1573498964803313,-0.2074329167472409,-0.06383387138993102,0.8379272326350606,-0.0361930294906165,0.35288610250241487,-0.2294062925207957,6,-0.5749368423613934,0.4566956124314443,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
585,Ted Lightfoot,All Of You,-0.1304347826086956,0.0176991150442478,-1.6260623229461757,-2.6696755027422303,-0.0165631469979296,1.6780348413507438,16.300148329116134,-0.1197038903764372,-0.8512064343163538,0.028229940091373994,-26.074883580587056,7,,-2.6696755027422303,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
586,Mz Boom Bap,The Lineage,-0.3478260869565217,1.300884955752212,0.1416430594900851,-0.7416590493601463,2.544513457556936,0.962664504356256,-0.039438094407119706,2.3499763742321624,-0.0147453083109919,-0.7113186415970896,-0.6720156428547933,5,-1.8419246221242305,-0.7416590493601463,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
587,Metallica,All Nightmare Long,0.6521739130434783,-1.2256637168141593,0.7790368271954675,0.9290447897623398,1.3850931677018634,-0.2186993413302422,-0.04990838495768251,-0.3263506063947078,-0.3713136729222518,1.470398264960861,1.9573026057922935,8,1.4198479105421322,0.9290447897623398,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
588,Chris James,Hey It's Me,0.2608695652173913,1.5754424778761025,-0.3739376770538244,-0.034392138939670795,0.3416149068322981,0.3671691468785853,-0.06664339935433201,0.4347141282091668,0.9396782841823056,0.23565244700960564,-0.7857836558503855,9,-2.4737599116936355,-0.034392138939670795,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
589,Chapterhouse,Pearl,-0.217391304347826,-0.597345132743363,0.5269121813031163,-0.0065127970749542,-0.2484472049689442,-0.2202931997919319,14.293342640258265,1.1214364466845173,0.3686327077747989,-0.474267734079179,0.7838103748497743,6,0.6700252215485394,-0.0065127970749542,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
590,Oscar Peterson Trio,I Got It Bad And That Ain't Good,0.1139130434782607,-0.1327433628318585,-1.804886685552408,-3.5965150822669103,0.0124223602484471,1.692356651901613,15.898787191344562,-0.2595684359741692,-0.8163538873994637,-1.164854791208661,-24.75570920425958,7,,-3.5965150822669103,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
591,Miko Marks,We Are Here,-0.217391304347826,-0.2035398230088497,-0.8470254957507081,-0.8454067641681898,0.2712215320910972,1.532176219622129,0.26315330250414454,-0.2274373917152307,0.1675603217158178,-1.120214272593137,-0.05065988877564091,2,-0.26552158807945264,-0.8454067641681898,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
592,Heart,Secret,0.3043478260869565,-0.2035398230088497,-0.4617563739376769,-0.3979661791590495,-0.2463768115942029,0.81446220278102,0.0,0.9954323515514252,-0.5268096514745307,0.18326943474937338,0.46649128571900284,10,0.3794870129866421,-0.3979661791590495,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
593,The Chats,Drunk n Disorderly,0.1304347826086956,-0.1592920353982302,0.0963172804532578,0.25239945155393056,1.6335403726708075,-0.1744834204271667,0.0,1.7325563080800126,0.5241286863270779,-0.24470688623286735,-2.405313483670249,10,,0.25239945155393056,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
594,AURAGRAPH,Sky Plaza - 猫 シ Corp. Remix,-0.4782608695652174,0.6637168141592915,-0.0991501416430592,-1.8502056672760507,-0.3457556935817806,1.012201137193623,14.939010557542971,4.851157662624035,1.0254691689008042,0.17122845274566398,-0.5796458378283875,6,-1.47388256875236,-1.8502056672760507,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
595,"Jill Andrews, Seth Avett",I'm so in Love with You (feat. Seth Avett),0.0434782608695652,-0.0796460176991151,-1.555240793201133,-0.7640539305301643,-0.349896480331263,1.5517656127502335,0.0,-0.0252008190266183,-0.5670241286863269,-0.6402578855988197,-25.333604824403793,0,,-0.7640539305301643,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
596,gnash,forgive,0.1304347826086956,0.5221238938053097,-0.8838526912181301,-0.7704524680073125,0.3271221532091096,0.8876375914361309,-0.06837623244045021,0.0504016380532367,-0.5214477211796246,-0.9961542336021618,-0.592402621044529,9,-1.51959305540275,-0.7704524680073125,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
597,Simon & Garfunkel,Homeward Bound,0.0086956521739131,-0.265486725663717,-0.903682719546742,-1.087637111517367,-0.2712215320910973,1.480288946545657,0.0,-0.1638053236730194,0.1353887399463808,-0.6429836984539901,-26.078353612905044,0,,-1.087637111517367,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
598,Naushad,A Happy Conclusion - Instrumental,-1.826086956521739,-0.6283185840707964,-0.8611898016997166,-1.5190813528336378,0.0393374741200827,1.1314892914754535,13.822179565482944,2.419278626555363,0.4195710455764075,0.45478409784483037,-26.653446341620786,3,,-1.5190813528336378,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
